Destination,Month,Date
HAH,06,58
HAH,07,29
HAH,11,56
HAJ,01,1247
HAJ,02,1537
HAJ,03,957
HAJ,04,1044
HAJ,05,1189
HAJ,06,1015
HAJ,07,957
HAJ,08,1421
HAJ,09,1824
HAJ,10,1751
HAJ,11,2576
HAJ,12,1344
HAK,01,58
HAK,02,29
HAK,03,29
HAK,04,29
HAK,05,29
HAK,06,116
HAK,07,87
HAK,08,87
HAK,09,114
HAK,10,57
HAK,11,112
HAK,12,112
HAM,01,4785
HAM,02,3683
HAM,03,3451
HAM,04,3915
HAM,05,4263
HAM,06,4292
HAM,07,3451
HAM,08,3683
HAM,09,7182
HAM,10,7786
HAM,11,6104
HAM,12,4256
HAN,01,1392
HAN,02,1044
HAN,03,1334
HAN,04,1044
HAN,05,1102
HAN,06,986
HAN,07,1189
HAN,08,870
HAN,09,2451
HAN,10,2480
HAN,11,2800
HAN,12,2744
HAQ,01,29
HAR,02,29
HAR,03,29
HAR,04,29
HAR,05,116
HAR,06,29
HAR,08,58
HAR,09,57
HAR,10,56
HAR,12,168
HAS,01,174
HAS,03,116
HAS,04,116
HAS,05,145
HAS,06,174
HAS,07,87
HAS,08,261
HAS,09,171
HAS,10,56
HAS,11,168
HAS,12,112
HAU,01,58
HAU,02,58
HAU,03,29
HAU,04,145
HAU,05,116
HAU,06,174
HAU,07,87
HAU,08,87
HAU,09,171
HAU,10,281
HAU,11,168
HAU,12,168
HAV,01,1508
HAV,02,1015
HAV,03,1015
HAV,04,957
HAV,05,870
HAV,06,696
HAV,07,1015
HAV,08,1218
HAV,09,2964
HAV,10,2083
HAV,11,1904
HAV,12,1624
HBA,01,203
HBA,02,58
HBA,03,58
HBA,04,29
HBA,05,87
HBA,06,174
HBA,07,145
HBA,08,116
HBA,09,114
HBA,10,451
HBA,11,336
HBA,12,168
HBE,01,116
HBE,02,116
HBE,03,87
HBE,04,145
HBE,05,145
HBE,06,87
HBE,07,203
HBE,08,87
HBE,09,228
HBE,10,337
HBE,11,224
HBE,12,336
HBX,03,58
HBX,05,29
HBX,06,58
HBX,08,29
HBX,09,114
HBX,10,57
HBX,11,56
HBX,12,56
HDD,08,29
HDF,02,58
HDF,04,29
HDF,05,29
HDF,06,29
HDF,08,58
HDF,09,29
HDF,11,56
HDF,12,168
HDN,02,29
HDN,04,29
HDN,08,116
HDN,11,168
HDS,02,29
HDS,07,58
HDS,09,57
HDS,11,56
HDY,01,29
HDY,02,116
HDY,03,29
HDY,04,87
HDY,05,87
HDY,06,87
HDY,07,87
HDY,08,29
HDY,09,114
HDY,10,57
HDY,11,112
HDY,12,56
HEK,01,29
HEK,04,29
HEK,08,29
HEL,01,2465
HEL,02,2436
HEL,03,2407
HEL,04,2726
HEL,05,2494
HEL,06,2233
HEL,07,2291
HEL,08,2291
HEL,09,5130
HEL,10,4510
HEL,11,4984
HEL,12,2912
HER,01,1508
HER,02,1334
HER,03,1537
HER,04,1450
HER,05,2262
HER,06,1798
HER,07,1914
HER,08,1479
HER,09,2109
HER,10,1361
HER,11,1120
HER,12,1400
HET,03,29
HET,07,58
HET,09,29
HEV,03,58
HEX,06,29
HEX,09,57
HFA,03,29
HFA,04,29
HFA,06,58
HFD,01,29
HFD,03,116
HFD,04,29
HFD,05,29
HFD,06,58
HFD,07,87
HFD,08,29
HFD,09,114
HFD,10,56
HFD,11,224
HFD,12,112
HFE,01,58
HFE,06,145
HFE,08,58
HFE,09,114
HFT,01,29
HFT,02,29
HFT,04,29
HFT,06,29
HFT,08,29
HFT,09,57
HGA,08,29
HGA,09,29
HGA,10,114
HGA,11,56
HGA,12,56
HGH,01,116
HGH,02,232
HGH,03,203
HGH,04,58
HGH,05,174
HGH,06,29
HGH,07,87
HGH,08,116
HGH,09,285
HGH,10,284
HGH,11,168
HGH,12,112
HGN,01,29
HGN,06,29
HGR,06,58
HGR,08,87
HGR,09,57
HGR,10,56
HGR,11,56
HGR,12,112
HHH,02,29
HHH,03,87
HHH,04,58
HHH,05,87
HHH,07,58
HHH,12,112
HHN,01,116
HHN,02,174
HHN,03,261
HHN,04,377
HHN,05,174
HHN,06,232
HHN,07,261
HHN,08,174
HHN,09,399
HHN,10,281
HHN,11,224
HHN,12,280
HHP,03,29
HHP,09,29
HHQ,01,29
HHQ,03,29
HHQ,05,29
HHQ,07,29
HHQ,10,113
HHQ,11,56
HID,02,58
HID,05,29
HID,06,29
HID,08,29
HIJ,01,87
HIJ,02,29
HIJ,03,29
HIJ,09,57
HIJ,11,56
HIO,04,58
HIO,06,29
HIO,07,29
HIR,04,29
HIR,05,29
HIR,07,58
HIR,09,57
HJR,01,29
HJR,06,29
HJR,10,56
HJR,12,112
HKD,01,29
HKD,05,29
HKD,07,29
HKD,08,29
HKG,01,6554
HKG,02,5655
HKG,03,6815
HKG,04,6206
HKG,05,6525
HKG,06,6119
HKG,07,7134
HKG,08,6960
HKG,09,14592
HKG,10,15297
HKG,11,13832
HKG,12,12768
HKN,08,29
HKT,01,4495
HKT,02,3770
HKT,03,3161
HKT,04,2726
HKT,05,3103
HKT,06,3132
HKT,07,4292
HKT,08,4582
HKT,09,9234
HKT,10,9879
HKT,11,9912
HKT,12,7672
HLA,03,29
HLA,07,29
HLA,08,29
HLA,09,171
HLA,10,282
HLA,11,56
HLA,12,112
HLD,09,114
HLD,11,56
HLF,03,29
HLN,02,29
HLN,03,58
HLN,05,29
HLN,06,29
HLN,09,57
HLN,10,56
HLN,11,56
HLN,12,56
HLP,07,29
HLY,10,56
HLZ,01,58
HLZ,03,29
HLZ,06,29
HLZ,07,29
HLZ,08,29
HLZ,09,57
HMA,02,58
HMA,03,58
HMA,04,58
HMA,05,58
HMA,06,116
HMA,07,87
HMA,08,29
HMA,09,57
HMA,10,114
HMB,02,29
HMB,08,29
HME,01,29
HMJ,02,29
HMO,02,29
HMO,03,58
HMO,04,145
HMO,05,29
HMO,06,29
HMO,07,58
HMO,08,58
HMO,10,56
HMO,11,168
HMO,12,56
HMV,08,29
HND,01,522
HND,02,464
HND,03,319
HND,04,696
HND,05,319
HND,06,551
HND,07,609
HND,08,609
HND,09,1824
HND,10,1070
HND,11,1120
HND,12,952
HNL,01,2465
HNL,02,2842
HNL,03,2262
HNL,04,2233
HNL,05,2784
HNL,06,2639
HNL,07,2610
HNL,08,2523
HNL,09,4617
HNL,10,5183
HNL,11,5768
HNL,12,5768
HNM,03,29
HNM,09,29
HNM,11,56
HNO,04,29
HNS,04,29
HOB,09,29
HOD,09,57
HOF,01,29
HOF,02,29
HOF,03,29
HOF,05,29
HOF,06,58
HOF,07,29
HOF,11,56
HOG,01,29
HOG,02,87
HOG,03,29
HOG,05,29
HOG,06,29
HOG,07,58
HOG,08,58
HOG,09,114
HOG,10,57
HOG,11,112
HOG,12,224
HOM,01,29
HOM,07,58
HOM,11,56
HOM,12,168
HON,03,29
HON,05,29
HON,09,57
HOR,01,58
HOR,02,29
HOR,04,58
HOR,05,87
HOR,06,29
HOR,08,58
HOR,09,114
HOR,12,56
HOT,11,56
HOT,12,56
HOU,01,638
HOU,02,551
HOU,03,609
HOU,04,1102
HOU,05,1044
HOU,06,783
HOU,07,1160
HOU,08,783
HOU,09,1881
HOU,10,2755
HOU,11,2352
HOU,12,2128
HOV,01,29
HOV,02,29
HOV,04,29
HOV,10,56
HOV,12,56
HPN,01,58
HPN,02,232
HPN,03,174
HPN,04,174
HPN,05,203
HPN,06,58
HPN,07,174
HPN,08,203
HPN,09,342
HPN,10,451
HPN,11,504
HPN,12,616
HRB,01,116
HRB,02,87
HRB,03,58
HRB,04,87
HRB,05,174
HRB,07,145
HRB,08,87
HRB,09,114
HRB,10,56
HRB,11,448
HRB,12,280
HRE,01,58
HRE,02,203
HRE,03,145
HRE,04,203
HRE,05,203
HRE,06,348
HRE,07,348
HRE,08,203
HRE,09,342
HRE,10,225
HRE,11,728
HRE,12,392
HRG,01,1015
HRG,02,1160
HRG,03,1160
HRG,04,725
HRG,05,696
HRG,06,783
HRG,07,638
HRG,08,609
HRG,09,1026
HRG,10,1465
HRG,11,1176
HRG,12,1960
HRI,06,29
HRI,10,169
HRK,01,87
HRK,02,58
HRK,03,203
HRK,04,261
HRK,05,58
HRK,06,232
HRK,07,290
HRK,08,261
HRK,09,285
HRK,10,226
HRK,11,224
HRK,12,168
HRL,01,145
HRL,02,29
HRL,03,29
HRL,04,29
HRL,06,58
HRL,07,58
HRL,08,174
HRL,09,171
HRL,10,170
HRL,11,112
HRO,11,112
HRO,12,56
HSL,04,29
HSL,07,29
HSN,08,29
HSV,01,116
HSV,03,87
HSV,04,87
HSV,05,87
HSV,08,29
HSV,09,171
HSV,10,224
HSV,12,280
HTA,01,58
HTA,02,145
HTA,03,29
HTA,04,116
HTA,05,145
HTA,06,87
HTA,07,145
HTA,08,145
HTA,09,29
HTA,10,56
HTA,11,280
HTA,12,280
HTG,04,29
HTI,01,58
HTI,02,29
HTI,04,29
HTI,05,58
HTI,06,116
HTI,09,171
HTI,10,57
HTI,11,168
HTI,12,56
HTS,04,58
HTS,06,58
HTS,09,29
HTS,11,56
HTY,02,87
HTY,03,58
HTY,04,116
HTY,05,87
HTY,06,58
HTY,07,29
HTY,08,58
HTY,10,170
HTY,11,168
HTY,12,112
HUI,06,58
HUI,08,29
HUI,09,57
HUI,10,56
HUI,12,56
HUM,03,29
HUM,05,29
HUM,10,56
HUN,09,29
HUX,01,58
HUX,02,29
HUX,03,87
HUX,04,58
HUX,05,87
HUX,06,87
HUX,07,58
HUX,08,58
HUX,09,114
HUX,10,113
HUX,12,112
HUY,04,29
HUY,05,29
HUY,06,29
HUY,07,29
HUY,08,29
HUY,09,171
HUY,10,57
HUY,11,112
HUY,12,56
HVB,01,87
HVB,03,29
HVB,09,114
HVB,10,57
HVG,03,29
HVG,06,29
HVN,04,58
HVN,05,29
HVN,06,87
HVN,07,87
HVN,08,29
HVN,10,112
HVN,11,56
HVN,12,112
HYA,09,57
HYA,11,112
HYA,12,112
HYD,01,1653
HYD,02,1885
HYD,03,2175
HYD,04,2059
HYD,05,2407
HYD,06,1943
HYD,07,2117
HYD,08,1421
HYD,09,4560
HYD,10,4838
HYD,11,4760
HYD,12,3696
HZG,04,29
HZG,05,29
HZG,08,29
HZV,10,57
IAA,11,56
IAD,01,1537
IAD,02,1363
IAD,03,1334
IAD,04,2030
IAD,05,2030
IAD,06,1711
IAD,07,1363
IAD,08,1363
IAD,09,2394
IAD,10,2366
IAD,11,2016
IAD,12,2296
IAG,07,29
IAH,01,899
IAH,02,1363
IAH,03,1102
IAH,04,1160
IAH,05,696
IAH,06,899
IAH,07,1247
IAH,08,1421
IAH,09,1254
IAH,10,3046
IAH,11,3360
IAH,12,1848
IAN,10,57
IAO,03,29
IAR,02,29
IAR,03,87
IAR,04,58
IAR,05,29
IAR,06,29
IAR,09,114
IAR,10,57
IAS,01,58
IAS,02,29
IAS,03,29
IAS,04,116
IAS,05,87
IAS,06,116
IAS,07,29
IAS,08,58
IAS,09,114
IAS,10,56
IAS,11,336
IAS,12,168
IBA,06,29
IBA,07,29
IBE,02,29
IBE,04,29
IBE,05,58
IBE,08,58
IBE,11,56
IBE,12,56
IBR,05,29
IBR,06,29
IBR,08,58
IBR,09,29
IBR,10,113
IBR,11,112
IBR,12,56
IBZ,01,1769
IBZ,02,1885
IBZ,03,2407
IBZ,04,2349
IBZ,05,2784
IBZ,06,3712
IBZ,07,3074
IBZ,08,2378
IBZ,09,4446
IBZ,10,1978
IBZ,11,1736
IBZ,12,1456
ICI,08,29
ICN,01,2523
ICN,02,3161
ICN,03,3103
ICN,04,3161
ICN,05,2987
ICN,06,2726
ICN,07,3335
ICN,08,2987
ICN,09,5871
ICN,10,6946
ICN,11,6272
ICN,12,4760
ICT,01,58
ICT,02,116
ICT,03,87
ICT,04,87
ICT,05,116
ICT,06,116
ICT,07,58
ICT,08,145
ICT,09,171
ICT,10,225
ICT,11,280
ICT,12,168
IDA,01,58
IDA,02,58
IDA,04,29
IDA,05,29
IDA,06,87
IDA,07,29
IDA,10,57
IDA,11,56
IDA,12,56
IDR,01,87
IDR,02,58
IDR,03,203
IDR,04,87
IDR,05,87
IDR,06,87
IDR,07,29
IDR,08,145
IDR,09,228
IDR,10,170
IDR,11,336
IDR,12,112
IEV,01,899
IEV,02,957
IEV,03,1450
IEV,04,1682
IEV,05,1682
IEV,06,1624
IEV,07,1827
IEV,08,1421
IEV,09,2508
IEV,10,2253
IEV,11,3248
IEV,12,1624
IFN,01,29
IFN,02,58
IFN,03,29
IFN,04,58
IFN,05,58
IFN,10,113
IFO,02,58
IFO,03,29
IFO,06,87
IFO,07,29
IFO,10,57
IFO,11,112
IFO,12,56
IFP,01,29
IFP,02,29
IFP,06,29
IFP,08,58
IFP,10,56
IFP,11,56
IFP,12,56
IGD,02,29
IGD,05,29
IGD,08,29
IGL,10,114
IGM,01,29
IGM,09,57
IGM,10,56
IGR,01,58
IGR,02,29
IGR,03,58
IGR,04,87
IGR,05,29
IGR,06,87
IGR,07,87
IGR,09,114
IGR,10,114
IGR,11,280
IGR,12,112
IGT,05,29
IGT,11,56
IGU,01,493
IGU,02,406
IGU,03,435
IGU,04,435
IGU,05,319
IGU,06,522
IGU,07,435
IGU,08,464
IGU,09,855
IGU,10,731
IGU,11,952
IGU,12,448
IJK,01,29
IJK,03,58
IJK,04,29
IJK,05,29
IJK,06,87
IJK,07,29
IJK,08,29
IJK,09,114
IJK,10,226
IJK,11,112
IJK,12,168
IKA,01,783
IKA,02,551
IKA,03,638
IKA,04,1189
IKA,05,696
IKA,06,1160
IKA,07,609
IKA,08,435
IKA,09,1254
IKA,10,1130
IKA,11,896
IKA,12,952
IKS,09,29
IKT,01,261
IKT,02,261
IKT,03,232
IKT,04,435
IKT,05,261
IKT,06,319
IKT,07,290
IKT,08,290
IKT,09,627
IKT,10,961
IKT,11,952
IKT,12,392
ILD,07,29
ILD,08,29
ILD,10,112
ILE,02,29
ILE,04,29
ILE,07,58
ILG,02,29
ILG,07,29
ILG,11,56
ILI,04,29
ILI,07,29
ILM,01,58
ILM,02,58
ILM,03,58
ILM,04,87
ILM,05,29
ILM,07,87
ILM,08,87
ILM,09,57
ILM,10,168
ILM,11,168
ILM,12,56
ILO,01,29
ILO,03,145
ILO,04,29
ILO,05,87
ILO,06,29
ILO,07,29
ILO,10,56
ILO,11,224
ILP,07,29
ILP,09,29
ILY,05,58
ILY,06,29
ILY,09,57
ILZ,09,57
IMF,01,58
IMF,02,58
IMF,03,58
IMF,04,58
IMF,05,29
IMF,06,87
IMF,09,171
IMF,10,113
IMF,11,56
IMF,12,56
IMP,01,261
IMP,02,29
IMP,03,58
IMP,04,116
IMP,05,58
IMP,06,174
IMP,07,174
IMP,08,203
IMP,09,114
IMP,10,283
IMP,11,168
IMP,12,168
IMT,10,56
INC,07,29
INC,11,56
IND,01,377
IND,02,232
IND,03,435
IND,04,522
IND,05,551
IND,06,551
IND,07,406
IND,08,348
IND,09,855
IND,10,1012
IND,11,840
IND,12,952
INH,01,29
INH,02,29
INI,04,29
INL,01,29
INL,04,29
INN,01,580
INN,02,232
INN,03,348
INN,04,261
INN,05,145
INN,06,319
INN,07,377
INN,08,232
INN,09,798
INN,10,903
INN,11,560
INN,12,784
INR,11,56
INU,07,58
INV,01,58
INV,02,87
INV,03,29
INV,04,87
INV,05,145
INV,06,87
INV,07,174
INV,08,58
INV,09,171
INV,10,282
INV,11,57
INV,12,112
IOA,01,29
IOA,08,29
IOM,01,29
IOM,02,87
IOM,03,87
IOM,04,29
IOM,05,145
IOM,06,145
IOM,07,174
IOM,08,116
IOM,09,114
IOM,10,113
IOM,11,168
IOM,12,224
IOS,01,174
IOS,02,145
IOS,03,174
IOS,04,232
IOS,05,116
IOS,06,116
IOS,07,145
IOS,08,203
IOS,09,342
IOS,10,394
IOS,11,392
IOS,12,504
IOW,02,29
IPC,01,29
IPC,02,116
IPC,03,87
IPC,04,116
IPC,05,87
IPC,06,174
IPC,07,58
IPC,08,116
IPC,09,285
IPC,10,171
IPC,12,112
IPH,01,29
IPH,06,29
IPH,08,29
IPI,09,29
IPL,10,56
IPL,11,57
IPN,01,29
IPN,02,29
IPN,03,29
IPN,05,29
IPN,09,57
IPN,12,112
IPT,11,56
IQN,10,56
IQQ,01,58
IQQ,02,29
IQQ,03,87
IQQ,09,29
IQQ,12,56
IQT,02,29
IQT,03,58
IQT,05,58
IQT,07,87
IQT,08,58
IQT,09,57
IQT,11,56
IQT,12,56
IRB,12,56
IRJ,03,29
IRK,01,29
IRK,07,29
ISA,01,29
ISA,03,29
ISA,05,58
ISA,08,58
ISA,11,56
ISB,01,493
ISB,02,493
ISB,03,493
ISB,04,551
ISB,05,696
ISB,06,522
ISB,07,406
ISB,08,522
ISB,09,969
ISB,10,1246
ISB,11,1624
ISB,12,1008
ISC,04,29
ISC,07,29
ISE,04,29
ISE,07,29
ISE,09,58
ISE,11,56
ISG,07,29
ISG,08,29
ISK,06,29
ISK,07,29
ISK,08,29
ISK,10,57
ISM,08,29
ISM,09,57
ISN,03,29
ISN,05,87
ISN,07,87
ISN,08,29
ISN,10,56
ISP,02,29
ISP,04,58
ISP,05,87
ISP,06,116
ISP,07,58
ISP,08,116
ISP,09,342
ISP,10,507
ISP,11,168
ISP,12,112
IST,01,9657
IST,02,9947
IST,03,12238
IST,04,10962
IST,05,11339
IST,06,8584
IST,07,9947
IST,08,9425
IST,09,18753
IST,10,17055
IST,11,16688
IST,12,16016
ISU,01,87
ISU,02,116
ISU,03,29
ISU,04,29
ISU,05,29
ISU,06,58
ISU,07,116
ISU,08,58
ISU,09,57
ISU,10,168
ISU,11,112
ISU,12,56
ITB,07,29
ITH,03,29
ITH,04,29
ITH,05,58
ITH,06,29
ITH,09,57
ITH,10,56
ITH,11,168
ITH,12,168
ITM,01,87
ITM,02,87
ITM,03,87
ITM,04,232
ITM,05,116
ITM,06,116
ITM,07,116
ITM,08,145
ITM,09,285
ITM,10,225
ITM,11,392
ITM,12,224
ITO,01,58
ITO,02,58
ITO,03,116
ITO,04,58
ITO,05,174
ITO,06,87
ITO,08,29
ITO,09,114
ITO,10,394
ITO,11,280
ITO,12,112
IUE,07,29
IVC,06,29
IVC,08,29
IVL,01,87
IVL,04,29
IVL,09,114
IVL,10,57
IVL,11,56
IWA,05,87
IWA,07,58
IWA,08,29
IWA,09,57
IWA,11,56
IWD,03,29
IXA,02,29
IXA,03,174
IXA,04,29
IXA,05,58
IXA,06,29
IXA,07,174
IXA,08,58
IXA,09,114
IXA,10,57
IXA,12,56
IXB,01,87
IXB,02,145
IXB,03,145
IXB,04,58
IXB,05,145
IXB,06,174
IXB,07,203
IXB,08,87
IXB,09,57
IXB,10,225
IXB,11,56
IXB,12,168
IXC,01,145
IXC,02,203
IXC,03,145
IXC,04,116
IXC,05,116
IXC,06,145
IXC,07,261
IXC,08,174
IXC,09,171
IXC,10,56
IXC,11,280
IXC,12,112
IXD,01,145
IXD,02,145
IXD,03,29
IXD,06,58
IXD,08,29
IXD,10,57
IXE,01,116
IXE,02,232
IXE,03,116
IXE,04,232
IXE,05,87
IXE,06,145
IXE,07,87
IXE,08,87
IXE,09,399
IXE,10,112
IXE,11,57
IXE,12,112
IXG,01,29
IXG,03,29
IXG,06,58
IXG,08,29
IXG,12,56
IXJ,02,29
IXJ,03,203
IXJ,04,203
IXJ,05,174
IXJ,06,58
IXJ,09,58
IXJ,11,280
IXJ,12,112
IXL,01,87
IXL,02,174
IXL,03,58
IXL,04,145
IXL,05,203
IXL,06,203
IXL,07,29
IXL,09,114
IXL,10,56
IXL,11,56
IXL,12,280
IXM,01,87
IXM,02,58
IXM,03,87
IXM,04,145
IXM,05,29
IXM,06,116
IXM,07,29
IXM,08,29
IXM,09,87
IXM,10,113
IXM,11,224
IXM,12,168
IXP,05,29
IXP,06,29
IXR,01,87
IXR,02,203
IXR,03,145
IXR,04,58
IXR,05,29
IXR,06,87
IXR,07,29
IXR,08,145
IXR,09,228
IXR,10,57
IXR,11,112
IXR,12,168
IXS,01,29
IXS,02,29
IXS,04,29
IXS,05,58
IXS,06,29
IXS,07,29
IXS,08,58
IXS,10,113
IXS,11,112
IXS,12,112
IXU,01,58
IXU,02,87
IXU,03,29
IXU,04,58
IXU,06,29
IXU,07,58
IXU,08,116
IXU,09,87
IXU,10,57
IXU,11,56
IXU,12,168
IXW,02,29
IXW,06,58
IXW,08,29
IXW,09,57
IXY,03,29
IXY,11,112
IXZ,01,145
IXZ,02,261
IXZ,03,116
IXZ,04,87
IXZ,05,116
IXZ,06,87
IXZ,07,87
IXZ,08,319
IXZ,09,114
IXZ,10,339
IXZ,11,168
IXZ,12,504
IYK,10,56
IYK,11,168
IYK,12,112
IZA,02,29
IZM,01,290
IZM,02,290
IZM,03,348
IZM,04,580
IZM,05,551
IZM,06,290
IZM,07,377
IZM,08,319
IZM,09,627
IZM,10,566
IZM,11,224
IZM,12,168
JAA,05,29
JAC,01,58
JAC,02,58
JAC,03,29
JAC,04,87
JAC,05,58
JAC,06,145
JAC,07,174
JAC,08,116
JAC,09,171
JAC,10,113
JAC,11,168
JAC,12,336
JAF,04,29
JAI,01,145
JAI,02,174
JAI,03,232
JAI,04,203
JAI,05,348
JAI,06,174
JAI,07,203
JAI,08,261
JAI,09,114
JAI,10,340
JAI,11,392
JAI,12,280
JAL,11,56
JAM,09,29
JAN,02,58
JAN,03,29
JAN,04,174
JAN,05,58
JAN,06,87
JAN,07,87
JAN,08,29
JAN,10,112
JAN,11,56
JAN,12,224
JAU,07,29
JAU,08,29
JAV,11,112
JAX,01,377
JAX,02,493
JAX,03,551
JAX,04,377
JAX,05,406
JAX,06,290
JAX,07,232
JAX,08,638
JAX,09,741
JAX,10,1124
JAX,11,1288
JAX,12,896
JBR,11,57
JBR,12,112
JCC,07,29
JCN,10,56
JCU,12,56
JDF,01,58
JDF,08,29
JDF,09,114
JDF,11,112
JDH,01,29
JDH,02,29
JDH,03,116
JDH,05,145
JDH,06,58
JDH,07,116
JDH,08,87
JDH,09,57
JDH,11,56
JDH,12,56
JDN,04,29
JDO,01,174
JDO,02,29
JDO,03,145
JDO,05,174
JDO,06,87
JDO,07,58
JDO,08,58
JDO,09,29
JDO,10,1012
JDO,11,392
JDO,12,224
JED,01,5133
JED,02,2697
JED,03,4321
JED,04,2581
JED,05,3770
JED,06,6525
JED,07,5365
JED,08,3741
JED,09,7296
JED,10,5672
JED,11,5544
JED,12,9912
JER,01,261
JER,02,145
JER,03,261
JER,04,348
JER,05,116
JER,06,203
JER,07,290
JER,08,174
JER,09,570
JER,10,225
JER,11,224
JER,12,168
JFK,01,8236
JFK,02,6641
JFK,03,8613
JFK,04,8004
JFK,05,7279
JFK,06,7250
JFK,07,7453
JFK,08,7482
JFK,09,14250
JFK,10,12807
JFK,11,13440
JFK,12,10752
JGA,02,58
JGA,03,29
JGA,04,29
JGA,12,56
JGN,01,29
JGN,06,29
JHB,05,29
JHB,06,29
JHB,07,29
JHB,08,29
JHB,10,112
JHB,12,56
JHG,06,29
JHG,08,58
JHM,01,58
JHM,02,58
JHM,06,29
JHM,07,29
JHM,08,29
JHM,11,56
JHM,12,112
JHS,02,29
JHW,08,29
JIB,02,58
JIB,03,116
JIB,04,87
JIB,05,58
JIB,06,29
JIB,07,58
JIB,08,29
JIB,09,228
JIB,12,56
JIK,03,29
JIK,07,29
JIK,11,56
JIL,08,29
JIM,08,29
JJN,04,29
JJN,10,57
JJN,11,56
JKG,01,29
JKG,02,29
JKG,03,29
JKG,06,58
JKG,09,57
JKG,11,56
JKH,02,29
JKH,03,29
JKH,04,58
JKH,05,29
JKH,06,145
JKH,09,57
JKH,10,56
JKH,11,112
JKL,02,29
JKL,04,29
JKL,09,285
JKT,01,493
JKT,02,609
JKT,03,696
JKT,04,870
JKT,05,1073
JKT,06,986
JKT,07,783
JKT,08,667
JKT,09,1368
JKT,10,1185
JKT,11,1400
JKT,12,1344
JLN,02,29
JLN,04,29
JLR,04,29
JLR,07,29
JLR,09,58
JLR,10,57
JMK,01,319
JMK,02,435
JMK,03,435
JMK,04,261
JMK,05,522
JMK,06,667
JMK,07,696
JMK,08,261
JMK,09,513
JMK,10,113
JMK,11,224
JMK,12,168
JMS,10,56
JMU,03,29
JMU,07,29
JNB,01,2900
JNB,02,2900
JNB,03,2842
JNB,04,2610
JNB,05,2378
JNB,06,2523
JNB,07,2987
JNB,08,2639
JNB,09,7866
JNB,10,6041
JNB,11,6776
JNB,12,5712
JNG,04,29
JNG,05,29
JNU,01,29
JNU,03,29
JNU,05,58
JNU,07,29
JNU,08,29
JNU,11,112
JNU,12,112
JNX,01,29
JNX,02,29
JNX,03,58
JNX,05,116
JNX,06,87
JNX,07,29
JNX,08,87
JNX,10,57
JNX,12,56
JOE,01,29
JOE,02,29
JOE,03,29
JOE,04,29
JOE,05,116
JOE,06,29
JOE,09,57
JOE,11,56
JOG,01,58
JOG,02,29
JOG,03,87
JOG,05,58
JOG,06,58
JOG,07,377
JOG,08,522
JOG,09,798
JOG,10,678
JOG,11,840
JOG,12,672
JOI,01,87
JOI,02,87
JOI,03,29
JOI,04,58
JOI,05,116
JOI,06,29
JOI,07,29
JOI,08,58
JOI,09,228
JOI,10,56
JOI,11,112
JOI,12,224
JOK,02,29
JOK,05,29
JOK,11,56
JOL,05,29
JPA,01,435
JPA,02,464
JPA,03,435
JPA,04,464
JPA,05,435
JPA,06,493
JPA,07,580
JPA,08,493
JPA,09,855
JPA,10,1129
JPA,11,1176
JPA,12,616
JPR,02,58
JPR,03,29
JPR,06,29
JPR,07,29
JPR,08,29
JPR,09,29
JQE,11,56
JRB,01,29
JRB,06,29
JRH,02,29
JRH,07,29
JRO,01,261
JRO,02,174
JRO,03,348
JRO,04,232
JRO,05,116
JRO,06,290
JRO,07,174
JRO,08,290
JRO,09,741
JRO,10,396
JRO,11,448
JRO,12,392
JRS,01,29
JRS,03,87
JRS,04,29
JRS,05,29
JRS,06,58
JRS,08,29
JRS,09,29
JRS,10,56
JSA,06,29
JSH,09,57
JSH,10,56
JSH,11,56
JSI,01,174
JSI,02,58
JSI,03,29
JSI,04,29
JSI,05,58
JSI,06,58
JSI,07,29
JSI,08,145
JSI,09,57
JSI,10,171
JSI,12,112
JSY,05,29
JSY,07,58
JSY,08,29
JSY,09,57
JTC,01,29
JTC,02,29
JTC,06,29
JTC,07,29
JTR,01,464
JTR,02,638
JTR,03,754
JTR,04,899
JTR,05,783
JTR,06,812
JTR,07,754
JTR,08,812
JTR,09,684
JTR,10,565
JTR,11,784
JTR,12,392
JTY,03,29
JTY,05,29
JTY,06,29
JUB,01,29
JUB,05,87
JUB,08,58
JUB,12,56
JUJ,02,29
JUJ,08,29
JUJ,10,56
JUJ,12,112
JUL,01,58
JUL,04,29
JUL,08,29
JXN,05,29
JYV,01,58
JYV,02,29
JYV,03,29
JYV,04,58
JYV,09,29
JZH,09,57
JZH,10,57
KAC,07,29
KAC,09,29
KAD,03,29
KAD,11,56
KAJ,01,29
KAJ,03,29
KAN,03,29
KAN,06,29
KAO,01,87
KAO,05,29
KAO,06,29
KAO,07,29
KAO,09,57
KAO,10,112
KAO,12,56
KAT,05,29
KBL,01,261
KBL,02,232
KBL,03,261
KBL,04,116
KBL,05,261
KBL,06,174
KBL,07,203
KBL,08,290
KBL,09,342
KBL,10,226
KBL,11,280
KBL,12,280
KBP,01,1189
KBP,02,957
KBP,03,1218
KBP,04,1073
KBP,05,1508
KBP,06,928
KBP,07,1537
KBP,08,1479
KBP,09,2565
KBP,10,2146
KBP,11,2576
KBP,12,2408
KBR,09,29
KBR,10,57
KBV,01,406
KBV,02,232
KBV,03,319
KBV,04,232
KBV,05,116
KBV,06,290
KBV,07,232
KBV,08,464
KBV,09,684
